,dateTime,index_1_aqi,index_1_category,index_1_color_red,index_1_color_green,index_1_color_blue,index_2_aqi,index_2_category,index_2_color_red,index_2_color_green,index_2_color_blue,co_concentration_value,co_concentration_units,no2_concentration_value,no2_concentration_units,o3_concentration_value,o3_concentration_units,pm10_concentration_value,pm10_concentration_units,pm25_concentration_value,pm25_concentration_units,so2_concentration_value,so2_concentration_units
0,2024-12-11T18:00:00Z,75,Good air quality,0.43137255,0.7764706,0.20392157,2,Low air pollution,0.19215687,1,,87.33,PARTS_PER_BILLION,25.85,PARTS_PER_BILLION,15.78,PARTS_PER_BILLION,16.59,MICROGRAMS_PER_CUBIC_METER,15.7,MICROGRAMS_PER_CUBIC_METER,0.57,PARTS_PER_BILLION
1,2024-12-11T17:00:00Z,75,Good air quality,0.43137255,0.7764706,0.20392157,2,Low air pollution,0.19215687,1,,87.33,PARTS_PER_BILLION,24.62,PARTS_PER_BILLION,15.67,PARTS_PER_BILLION,20.78,MICROGRAMS_PER_CUBIC_METER,15.47,MICROGRAMS_PER_CUBIC_METER,0.56,PARTS_PER_BILLION
2,2024-12-11T16:00:00Z,74,Good air quality,0.44705883,0.78431374,0.2,2,Low air pollution,0.19215687,1,,87.33,PARTS_PER_BILLION,22.8,PARTS_PER_BILLION,16.92,PARTS_PER_BILLION,23.06,MICROGRAMS_PER_CUBIC_METER,16.38,MICROGRAMS_PER_CUBIC_METER,0.53,PARTS_PER_BILLION
3,2024-12-11T15:00:00Z,75,Good air quality,0.43137255,0.7764706,0.20392157,2,Low air pollution,0.19215687,1,,87.33,PARTS_PER_BILLION,21.81,PARTS_PER_BILLION,18.41,PARTS_PER_BILLION,17.04,MICROGRAMS_PER_CUBIC_METER,15.47,MICROGRAMS_PER_CUBIC_METER,0.49,PARTS_PER_BILLION
4,2024-12-11T14:00:00Z,82,Excellent air quality,0.30980393,0.73333335,0.20784314,2,Low air pollution,0.19215687,1,,87.33,PARTS_PER_BILLION,19.4,PARTS_PER_BILLION,19.36,PARTS_PER_BILLION,16.16,MICROGRAMS_PER_CUBIC_METER,11.0,MICROGRAMS_PER_CUBIC_METER,0.5,PARTS_PER_BILLION
5,2024-12-11T13:00:00Z,80,Excellent air quality,0.34509805,0.74509805,0.20784314,2,Low air pollution,0.19215687,1,,87.33,PARTS_PER_BILLION,19.96,PARTS_PER_BILLION,17.11,PARTS_PER_BILLION,17.38,MICROGRAMS_PER_CUBIC_METER,12.37,MICROGRAMS_PER_CUBIC_METER,0.47,PARTS_PER_BILLION
6,2024-12-11T12:00:00Z,81,Excellent air quality,0.3254902,0.7411765,0.20784314,2,Low air pollution,0.19215687,1,,0.0,PARTS_PER_BILLION,21.85,PARTS_PER_BILLION,23.83,PARTS_PER_BILLION,9.43,MICROGRAMS_PER_CUBIC_METER,8.99,MICROGRAMS_PER_CUBIC_METER,0.48,PARTS_PER_BILLION
7,2024-12-11T11:00:00Z,81,Excellent air quality,0.3254902,0.7411765,0.20784314,2,Low air pollution,0.19215687,1,,0.0,PARTS_PER_BILLION,23.13,PARTS_PER_BILLION,23.91,PARTS_PER_BILLION,10.36,MICROGRAMS_PER_CUBIC_METER,10.36,MICROGRAMS_PER_CUBIC_METER,0.43,PARTS_PER_BILLION
8,2024-12-11T10:00:00Z,81,Excellent air quality,0.3254902,0.7411765,0.20784314,2,Low air pollution,0.19215687,1,,0.0,PARTS_PER_BILLION,22.68,PARTS_PER_BILLION,24.08,PARTS_PER_BILLION,9.5,MICROGRAMS_PER_CUBIC_METER,9.5,MICROGRAMS_PER_CUBIC_METER,0.49,PARTS_PER_BILLION
9,2024-12-11T09:00:00Z,82,Excellent air quality,0.30980393,0.73333335,0.20784314,2,Low air pollution,0.19215687,1,,0.0,PARTS_PER_BILLION,18.63,PARTS_PER_BILLION,22.93,PARTS_PER_BILLION,8.99,MICROGRAMS_PER_CUBIC_METER,8.98,MICROGRAMS_PER_CUBIC_METER,0.3,PARTS_PER_BILLION
10,2024-12-11T08:00:00Z,80,Excellent air quality,0.34509805,0.74509805,0.20784314,2,Low air pollution,0.19215687,1,,0.0,PARTS_PER_BILLION,12.15,PARTS_PER_BILLION,25.78,PARTS_PER_BILLION,8.26,MICROGRAMS_PER_CUBIC_METER,7.06,MICROGRAMS_PER_CUBIC_METER,0.3,PARTS_PER_BILLION
11,2024-12-11T07:00:00Z,79,Good air quality,0.36078432,0.7529412,0.20784314,2,Low air pollution,0.19215687,1,,1.52,PARTS_PER_BILLION,6.12,PARTS_PER_BILLION,26.77,PARTS_PER_BILLION,9.08,MICROGRAMS_PER_CUBIC_METER,7.0,MICROGRAMS_PER_CUBIC_METER,0.3,PARTS_PER_BILLION
12,2024-12-11T06:00:00Z,78,Good air quality,0.3764706,0.75686276,0.20392157,2,Low air pollution,0.19215687,1,,87.66,PARTS_PER_BILLION,3.86,PARTS_PER_BILLION,27.53,PARTS_PER_BILLION,10.76,MICROGRAMS_PER_CUBIC_METER,7.82,MICROGRAMS_PER_CUBIC_METER,0.3,PARTS_PER_BILLION
13,2024-12-11T05:00:00Z,78,Good air quality,0.3764706,0.75686276,0.20392157,2,Low air pollution,0.19215687,1,,87.66,PARTS_PER_BILLION,4.02,PARTS_PER_BILLION,27.49,PARTS_PER_BILLION,8.03,MICROGRAMS_PER_CUBIC_METER,7.81,MICROGRAMS_PER_CUBIC_METER,0.3,PARTS_PER_BILLION
14,2024-12-11T04:00:00Z,78,Good air quality,0.3764706,0.75686276,0.20392157,2,Low air pollution,0.19215687,1,,84.35,PARTS_PER_BILLION,4.0,PARTS_PER_BILLION,27.42,PARTS_PER_BILLION,9.54,MICROGRAMS_PER_CUBIC_METER,9.54,MICROGRAMS_PER_CUBIC_METER,0.3,PARTS_PER_BILLION
15,2024-12-11T03:00:00Z,78,Good air quality,0.3764706,0.75686276,0.20392157,2,Low air pollution,0.19215687,1,,84.35,PARTS_PER_BILLION,4.62,PARTS_PER_BILLION,27.48,PARTS_PER_BILLION,8.68,MICROGRAMS_PER_CUBIC_METER,8.68,MICROGRAMS_PER_CUBIC_METER,0.3,PARTS_PER_BILLION
16,2024-12-11T02:00:00Z,78,Good air quality,0.3764706,0.75686276,0.20392157,2,Low air pollution,0.19215687,1,,84.35,PARTS_PER_BILLION,4.25,PARTS_PER_BILLION,27.49,PARTS_PER_BILLION,13.65,MICROGRAMS_PER_CUBIC_METER,13.65,MICROGRAMS_PER_CUBIC_METER,0.3,PARTS_PER_BILLION
17,2024-12-11T01:00:00Z,79,Good air quality,0.36078432,0.7529412,0.20784314,2,Low air pollution,0.19215687,1,,99.57,PARTS_PER_BILLION,8.94,PARTS_PER_BILLION,26.31,PARTS_PER_BILLION,10.41,MICROGRAMS_PER_CUBIC_METER,9.57,MICROGRAMS_PER_CUBIC_METER,0.3,PARTS_PER_BILLION
18,2024-12-11T00:00:00Z,79,Good air quality,0.36078432,0.7529412,0.20784314,2,Low air pollution,0.19215687,1,,99.57,PARTS_PER_BILLION,9.57,PARTS_PER_BILLION,25.13,PARTS_PER_BILLION,12.89,MICROGRAMS_PER_CUBIC_METER,12.89,MICROGRAMS_PER_CUBIC_METER,0.3,PARTS_PER_BILLION
19,2024-12-10T23:00:00Z,68,Good air quality,0.5647059,0.827451,0.1764706,2,Low air pollution,0.19215687,1,,99.57,PARTS_PER_BILLION,10.85,PARTS_PER_BILLION,24.45,PARTS_PER_BILLION,20.01,MICROGRAMS_PER_CUBIC_METER,20.01,MICROGRAMS_PER_CUBIC_METER,0.3,PARTS_PER_BILLION
20,2024-12-10T22:00:00Z,71,Good air quality,0.49803922,0.8039216,0.2,2,Low air pollution,0.19215687,1,,99.57,PARTS_PER_BILLION,13.14,PARTS_PER_BILLION,23.29,PARTS_PER_BILLION,17.96,MICROGRAMS_PER_CUBIC_METER,17.96,MICROGRAMS_PER_CUBIC_METER,0.3,PARTS_PER_BILLION
21,2024-12-10T21:00:00Z,73,Good air quality,0.4627451,0.7921569,0.2,2,Low air pollution,0.19215687,1,,79.27,PARTS_PER_BILLION,15.85,PARTS_PER_BILLION,22.17,PARTS_PER_BILLION,16.8,MICROGRAMS_PER_CUBIC_METER,16.8,MICROGRAMS_PER_CUBIC_METER,0.31,PARTS_PER_BILLION
22,2024-12-10T20:00:00Z,78,Good air quality,0.3764706,0.75686276,0.20392157,2,Low air pollution,0.19215687,1,,74.19,PARTS_PER_BILLION,17.4,PARTS_PER_BILLION,20.55,PARTS_PER_BILLION,15.23,MICROGRAMS_PER_CUBIC_METER,13.81,MICROGRAMS_PER_CUBIC_METER,0.02,PARTS_PER_BILLION
23,2024-12-10T19:00:00Z,77,Good air quality,0.39607844,0.7647059,0.20392157,2,Low air pollution,0.19215687,1,,74.19,PARTS_PER_BILLION,18.91,PARTS_PER_BILLION,20.77,PARTS_PER_BILLION,15.49,MICROGRAMS_PER_CUBIC_METER,14.1,MICROGRAMS_PER_CUBIC_METER,0.02,PARTS_PER_BILLION
24,2024-12-10T18:00:00Z,82,Excellent air quality,0.30980393,0.73333335,0.20784314,2,Low air pollution,0.19215687,1,,74.19,PARTS_PER_BILLION,16.65,PARTS_PER_BILLION,22.95,PARTS_PER_BILLION,15.42,MICROGRAMS_PER_CUBIC_METER,10.71,MICROGRAMS_PER_CUBIC_METER,0.02,PARTS_PER_BILLION
25,2024-12-10T17:00:00Z,80,Excellent air quality,0.34509805,0.74509805,0.20784314,2,Low air pollution,0.19215687,1,,74.19,PARTS_PER_BILLION,16.84,PARTS_PER_BILLION,21.41,PARTS_PER_BILLION,15.85,MICROGRAMS_PER_CUBIC_METER,12.3,MICROGRAMS_PER_CUBIC_METER,0.02,PARTS_PER_BILLION
26,2024-12-10T16:00:00Z,83,Excellent air quality,0.2901961,0.7254902,0.21176471,2,Low air pollution,0.19215687,1,,87.33,PARTS_PER_BILLION,16.18,PARTS_PER_BILLION,21.38,PARTS_PER_BILLION,18.09,MICROGRAMS_PER_CUBIC_METER,10.01,MICROGRAMS_PER_CUBIC_METER,0.04,PARTS_PER_BILLION
27,2024-12-10T15:00:00Z,85,Excellent air quality,0.25882354,0.7137255,0.21176471,2,Low air pollution,0.19215687,1,,87.33,PARTS_PER_BILLION,15.17,PARTS_PER_BILLION,19.46,PARTS_PER_BILLION,12.75,MICROGRAMS_PER_CUBIC_METER,9.76,MICROGRAMS_PER_CUBIC_METER,0.04,PARTS_PER_BILLION
28,2024-12-10T14:00:00Z,81,Excellent air quality,0.3254902,0.7411765,0.20784314,2,Low air pollution,0.19215687,1,,87.33,PARTS_PER_BILLION,14.66,PARTS_PER_BILLION,19.34,PARTS_PER_BILLION,12.43,MICROGRAMS_PER_CUBIC_METER,12.05,MICROGRAMS_PER_CUBIC_METER,0.02,PARTS_PER_BILLION
29,2024-12-10T13:00:00Z,85,Excellent air quality,0.25882354,0.7137255,0.21176471,2,Low air pollution,0.19215687,1,,87.11,PARTS_PER_BILLION,16.19,PARTS_PER_BILLION,19.08,PARTS_PER_BILLION,12.35,MICROGRAMS_PER_CUBIC_METER,9.19,MICROGRAMS_PER_CUBIC_METER,0.02,PARTS_PER_BILLION
30,2024-12-10T12:00:00Z,85,Excellent air quality,0.25882354,0.7137255,0.21176471,2,Low air pollution,0.19215687,1,,195.98,PARTS_PER_BILLION,16.81,PARTS_PER_BILLION,19.04,PARTS_PER_BILLION,12.36,MICROGRAMS_PER_CUBIC_METER,8.75,MICROGRAMS_PER_CUBIC_METER,0.02,PARTS_PER_BILLION
31,2024-12-10T11:00:00Z,85,Excellent air quality,0.25882354,0.7137255,0.21176471,2,Low air pollution,0.19215687,1,,195.98,PARTS_PER_BILLION,16.8,PARTS_PER_BILLION,16.73,PARTS_PER_BILLION,9.29,MICROGRAMS_PER_CUBIC_METER,9.29,MICROGRAMS_PER_CUBIC_METER,0.0,PARTS_PER_BILLION
32,2024-12-10T10:00:00Z,86,Excellent air quality,0.23921569,0.7058824,0.21176471,2,Low air pollution,0.19215687,1,,195.98,PARTS_PER_BILLION,17.6,PARTS_PER_BILLION,17.37,PARTS_PER_BILLION,9.04,MICROGRAMS_PER_CUBIC_METER,9.04,MICROGRAMS_PER_CUBIC_METER,0.0,PARTS_PER_BILLION
33,2024-12-10T09:00:00Z,85,Excellent air quality,0.25882354,0.7137255,0.21176471,2,Low air pollution,0.19215687,1,,195.98,PARTS_PER_BILLION,12.79,PARTS_PER_BILLION,18.92,PARTS_PER_BILLION,6.55,MICROGRAMS_PER_CUBIC_METER,6.55,MICROGRAMS_PER_CUBIC_METER,0.0,PARTS_PER_BILLION
34,2024-12-10T08:00:00Z,84,Excellent air quality,0.27450982,0.72156864,0.21176471,2,Low air pollution,0.19215687,1,,195.98,PARTS_PER_BILLION,9.24,PARTS_PER_BILLION,20.48,PARTS_PER_BILLION,7.14,MICROGRAMS_PER_CUBIC_METER,7.14,MICROGRAMS_PER_CUBIC_METER,0.0,PARTS_PER_BILLION
35,2024-12-10T07:00:00Z,83,Excellent air quality,0.2901961,0.7254902,0.21176471,2,Low air pollution,0.19215687,1,,185.84,PARTS_PER_BILLION,5.34,PARTS_PER_BILLION,21.42,PARTS_PER_BILLION,6.48,MICROGRAMS_PER_CUBIC_METER,6.3,MICROGRAMS_PER_CUBIC_METER,0.0,PARTS_PER_BILLION
36,2024-12-10T06:00:00Z,83,Excellent air quality,0.2901961,0.7254902,0.21176471,2,Low air pollution,0.19215687,1,,185.84,PARTS_PER_BILLION,3.93,PARTS_PER_BILLION,21.79,PARTS_PER_BILLION,8.8,MICROGRAMS_PER_CUBIC_METER,6.07,MICROGRAMS_PER_CUBIC_METER,0.0,PARTS_PER_BILLION
37,2024-12-10T05:00:00Z,83,Excellent air quality,0.2901961,0.7254902,0.21176471,2,Low air pollution,0.19215687,1,,87.33,PARTS_PER_BILLION,4.47,PARTS_PER_BILLION,21.86,PARTS_PER_BILLION,9.77,MICROGRAMS_PER_CUBIC_METER,6.37,MICROGRAMS_PER_CUBIC_METER,0.11,PARTS_PER_BILLION
38,2024-12-10T04:00:00Z,83,Excellent air quality,0.2901961,0.7254902,0.21176471,2,Low air pollution,0.19215687,1,,87.66,PARTS_PER_BILLION,3.92,PARTS_PER_BILLION,21.43,PARTS_PER_BILLION,9.77,MICROGRAMS_PER_CUBIC_METER,6.86,MICROGRAMS_PER_CUBIC_METER,0.11,PARTS_PER_BILLION
39,2024-12-10T03:00:00Z,83,Excellent air quality,0.2901961,0.7254902,0.21176471,2,Low air pollution,0.19215687,1,,87.66,PARTS_PER_BILLION,3.03,PARTS_PER_BILLION,21.85,PARTS_PER_BILLION,9.54,MICROGRAMS_PER_CUBIC_METER,7.26,MICROGRAMS_PER_CUBIC_METER,0.1,PARTS_PER_BILLION
40,2024-12-10T02:00:00Z,81,Excellent air quality,0.3254902,0.7411765,0.20784314,2,Low air pollution,0.19215687,1,,87.66,PARTS_PER_BILLION,3.36,PARTS_PER_BILLION,21.33,PARTS_PER_BILLION,11.83,MICROGRAMS_PER_CUBIC_METER,11.83,MICROGRAMS_PER_CUBIC_METER,0.1,PARTS_PER_BILLION
41,2024-12-10T01:00:00Z,82,Excellent air quality,0.30980393,0.73333335,0.20784314,2,Low air pollution,0.19215687,1,,180.78,PARTS_PER_BILLION,6.25,PARTS_PER_BILLION,21.19,PARTS_PER_BILLION,14.89,MICROGRAMS_PER_CUBIC_METER,11.16,MICROGRAMS_PER_CUBIC_METER,0.1,PARTS_PER_BILLION
42,2024-12-10T00:00:00Z,79,Good air quality,0.36078432,0.7529412,0.20784314,2,Low air pollution,0.19215687,1,,180.78,PARTS_PER_BILLION,7.62,PARTS_PER_BILLION,20.68,PARTS_PER_BILLION,18.31,MICROGRAMS_PER_CUBIC_METER,13.4,MICROGRAMS_PER_CUBIC_METER,0.1,PARTS_PER_BILLION
43,2024-12-09T23:00:00Z,74,Good air quality,0.44705883,0.78431374,0.2,2,Low air pollution,0.19215687,1,,180.78,PARTS_PER_BILLION,9.38,PARTS_PER_BILLION,20.36,PARTS_PER_BILLION,18.46,MICROGRAMS_PER_CUBIC_METER,16.44,MICROGRAMS_PER_CUBIC_METER,0.1,PARTS_PER_BILLION
44,2024-12-09T22:00:00Z,76,Good air quality,0.4117647,0.77254903,0.20392157,2,Low air pollution,0.19215687,1,,185.85,PARTS_PER_BILLION,10.08,PARTS_PER_BILLION,22.04,PARTS_PER_BILLION,18.87,MICROGRAMS_PER_CUBIC_METER,14.88,MICROGRAMS_PER_CUBIC_METER,0.0,PARTS_PER_BILLION
45,2024-12-09T21:00:00Z,75,Good air quality,0.43137255,0.7764706,0.20392157,2,Low air pollution,0.19215687,1,,185.85,PARTS_PER_BILLION,11.71,PARTS_PER_BILLION,21.83,PARTS_PER_BILLION,17.98,MICROGRAMS_PER_CUBIC_METER,15.39,MICROGRAMS_PER_CUBIC_METER,0.0,PARTS_PER_BILLION
46,2024-12-09T20:00:00Z,76,Good air quality,0.4117647,0.77254903,0.20392157,1,Low air pollution,0.6117647,1,0.6117647,185.85,PARTS_PER_BILLION,13.64,PARTS_PER_BILLION,17.97,PARTS_PER_BILLION,17.58,MICROGRAMS_PER_CUBIC_METER,14.96,MICROGRAMS_PER_CUBIC_METER,0.0,PARTS_PER_BILLION
